date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:47:39	17382/17382	---M--	200	added ('OK')	image/jpeg	etag:%2243e6-39227cf093940%22	http://www.vijaymukhi.com/documents/books/csclasses/chap5img/Image20.jpg	sub/www.vijaymukhi.com/documents/books/csclasses/chap5img/Image20.jpg	(from http://www.vijaymukhi.com/documents/books/csclasses/chap5.htm)
13:47:39	14231/14231	---M--	200	added ('OK')	image/jpeg	etag:%223797-39227d02b2400%22	http://www.vijaymukhi.com/documents/books/csclasses/chap5img/Image21.jpg	sub/www.vijaymukhi.com/documents/books/csclasses/chap5img/Image21.jpg	(from http://www.vijaymukhi.com/documents/books/csclasses/chap5.htm)
13:47:48	19595/19595	---M--	200	added ('OK')	image/jpeg	etag:%224c8b-39227da6ba700%22	http://www.vijaymukhi.com/documents/books/csclasses/chap5img/Image25.jpg	sub/www.vijaymukhi.com/documents/books/csclasses/chap5img/Image25.jpg	(from http://www.vijaymukhi.com/documents/books/csclasses/chap5.htm)
13:47:49	58659/58659	---M--	200	added ('OK')	image/jpeg	etag:%22e523-39227d27e3bc0%22	http://www.vijaymukhi.com/documents/books/csclasses/chap5img/Image22.jpg	sub/www.vijaymukhi.com/documents/books/csclasses/chap5img/Image22.jpg	(from http://www.vijaymukhi.com/documents/books/csclasses/chap5.htm)
13:47:49	59548/59548	---M--	200	added ('OK')	image/jpeg	etag:%22e89c-39227d5886e80%22	http://www.vijaymukhi.com/documents/books/csclasses/chap5img/Image23.jpg	sub/www.vijaymukhi.com/documents/books/csclasses/chap5img/Image23.jpg	(from http://www.vijaymukhi.com/documents/books/csclasses/chap5.htm)
13:47:51	7034/7034	---M--	200	added ('OK')	image/jpeg	etag:%221b7a-39227bda1a840%22	http://www.vijaymukhi.com/documents/books/csclasses/chap5img/Image26.jpg	sub/www.vijaymukhi.com/documents/books/csclasses/chap5img/Image26.jpg	(from http://www.vijaymukhi.com/documents/books/csclasses/chap5.htm)
13:47:51	57683/57683	---M--	200	added ('OK')	image/jpeg	etag:%22e153-39227d892a140%22	http://www.vijaymukhi.com/documents/books/csclasses/chap5img/Image24.jpg	sub/www.vijaymukhi.com/documents/books/csclasses/chap5img/Image24.jpg	(from http://www.vijaymukhi.com/documents/books/csclasses/chap5.htm)
13:47:51	12903/12903	---M--	200	added ('OK')	image/jpeg	etag:%223267-39227bec39300%22	http://www.vijaymukhi.com/documents/books/csclasses/chap5img/Image27.jpg	sub/www.vijaymukhi.com/documents/books/csclasses/chap5img/Image27.jpg	(from http://www.vijaymukhi.com/documents/books/csclasses/chap5.htm)
13:47:53	11780/11780	---M--	200	added ('OK')	image/jpeg	etag:%222e04-39227bff4c000%22	http://www.vijaymukhi.com/documents/books/csclasses/chap5img/Image28.jpg	sub/www.vijaymukhi.com/documents/books/csclasses/chap5img/Image28.jpg	(from http://www.vijaymukhi.com/documents/books/csclasses/chap5.htm)
13:47:53	12334/12334	---M--	200	added ('OK')	image/jpeg	etag:%22302e-39227c06ed200%22	http://www.vijaymukhi.com/documents/books/csclasses/chap5img/Image29.jpg	sub/www.vijaymukhi.com/documents/books/csclasses/chap5img/Image29.jpg	(from http://www.vijaymukhi.com/documents/books/csclasses/chap5.htm)
13:47:55	7861/7861	---M--	200	added ('OK')	image/jpeg	etag:%221eb5-39227c1723840%22	http://www.vijaymukhi.com/documents/books/csclasses/chap5img/Image30.jpg	sub/www.vijaymukhi.com/documents/books/csclasses/chap5img/Image30.jpg	(from http://www.vijaymukhi.com/documents/books/csclasses/chap5.htm)
13:47:55	9560/9560	---M--	200	added ('OK')	image/jpeg	etag:%222558-39227c1fb8c80%22	http://www.vijaymukhi.com/documents/books/csclasses/chap5img/Image31.jpg	sub/www.vijaymukhi.com/documents/books/csclasses/chap5img/Image31.jpg	(from http://www.vijaymukhi.com/documents/books/csclasses/chap5.htm)
13:47:55	367/367	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:47:54%20GMT	http://www.vijaymukhi.com/documents/books/csclasses/chap6_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/csclasses/chap6_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/csclasses/chap6.htm)
13:47:55	367/367	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:47:55%20GMT	http://www.vijaymukhi.com/documents/books/csclasses/chap6_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/csclasses/chap6_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/csclasses/chap6.htm)
13:47:57	18068/18068	---M--	200	added ('OK')	image/jpeg	etag:%224694-39227dcaf7c80%22	http://www.vijaymukhi.com/documents/books/csclasses/chap6img/Image1.jpg	sub/www.vijaymukhi.com/documents/books/csclasses/chap6img/Image1.jpg	(from http://www.vijaymukhi.com/documents/books/csclasses/chap6.htm)
13:47:59	19845/19845	---M--	200	added ('OK')	image/jpeg	etag:%224d85-39227dea706c0%22	http://www.vijaymukhi.com/documents/books/csclasses/chap6img/Image2.jpg	sub/www.vijaymukhi.com/documents/books/csclasses/chap6img/Image2.jpg	(from http://www.vijaymukhi.com/documents/books/csclasses/chap6.htm)
13:47:59	10625/10625	---M--	200	added ('OK')	image/jpeg	etag:%222981-39227e0430380%22	http://www.vijaymukhi.com/documents/books/csclasses/chap6img/Image3.jpg	sub/www.vijaymukhi.com/documents/books/csclasses/chap6img/Image3.jpg	(from http://www.vijaymukhi.com/documents/books/csclasses/chap6.htm)
13:47:59	367/367	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:47:59%20GMT	http://www.vijaymukhi.com/documents/books/csclasses/chap7_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/csclasses/chap7_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/csclasses/chap7.htm)
13:48:00	367/367	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:48:00%20GMT	http://www.vijaymukhi.com/documents/books/csclasses/chap7_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/csclasses/chap7_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/csclasses/chap7.htm)
13:48:01	367/367	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:48:01%20GMT	http://www.vijaymukhi.com/documents/books/csclasses/chap8_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/csclasses/chap8_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/csclasses/chap8.htm)
13:48:02	367/367	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:48:02%20GMT	http://www.vijaymukhi.com/documents/books/csclasses/chap8_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/csclasses/chap8_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/csclasses/chap8.htm)
13:48:03	367/367	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:48:03%20GMT	http://www.vijaymukhi.com/documents/books/csclasses/chap9_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/csclasses/chap9_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/csclasses/chap9.htm)
13:48:04	367/367	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:48:04%20GMT	http://www.vijaymukhi.com/documents/books/csclasses/chap9_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/csclasses/chap9_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/csclasses/chap9.htm)
13:48:05	368/368	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:48:05%20GMT	http://www.vijaymukhi.com/documents/books/csclasses/chap10_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/csclasses/chap10_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/csclasses/chap10.htm)
13:48:06	368/368	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:48:06%20GMT	http://www.vijaymukhi.com/documents/books/csclasses/chap10_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/csclasses/chap10_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/csclasses/chap10.htm)
13:48:07	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:48:07%20GMT	http://www.vijaymukhi.com/documents/books/vsnet/authors_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/vsnet/authors_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/vsnet/authors.htm)
13:48:08	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:48:08%20GMT	http://www.vijaymukhi.com/documents/books/vsnet/authors_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/vsnet/authors_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/vsnet/authors.htm)
13:48:09	7991/7991	---M--	200	added ('OK')	image/jpeg	etag:%221f37-3932c1ba87180%22	http://www.vijaymukhi.com/documents/books/vsnet/bpb.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/bpb.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/authors.htm)
13:48:10	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:48:10%20GMT	http://www.vijaymukhi.com/documents/books/vsnet/content_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/vsnet/content_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/vsnet/content.htm)
13:48:11	370/370	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:48:11%20GMT	http://www.vijaymukhi.com/documents/books/vsnet/Introduction_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/vsnet/Introduction_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/vsnet/intro.htm)
13:48:12	370/370	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:48:12%20GMT	http://www.vijaymukhi.com/documents/books/vsnet/Introduction_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/vsnet/Introduction_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/vsnet/intro.htm)
13:48:13	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:48:13%20GMT	http://www.vijaymukhi.com/documents/books/vsnet/chap1_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/vsnet/chap1_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:14	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:48:14%20GMT	http://www.vijaymukhi.com/documents/books/vsnet/chap1_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/vsnet/chap1_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:15	14253/14253	---M--	200	added ('OK')	image/jpeg	etag:%2237ad-392cca5eeb440%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img1.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img1.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:17	22901/22901	---M--	200	added ('OK')	image/jpeg	etag:%225975-392ccab984a00%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img2.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img2.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:19	15661/15661	---M--	200	added ('OK')	image/jpeg	etag:%223d2d-392ccb2dddc80%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img3.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img3.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:21	23101/23101	---M--	200	added ('OK')	image/jpeg	etag:%225a3d-392ccba607800%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img4.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img4.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:21	7729/7729	---M--	200	added ('OK')	image/jpeg	etag:%221e31-392ccc1f255c0%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img5.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img5.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:21	11530/11530	---M--	200	added ('OK')	image/jpeg	etag:%222d0a-392ccc9dfc100%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img6.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img6.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:25	31897/31897	---M--	200	added ('OK')	image/jpeg	etag:%227c99-392cccb01abc0%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img7.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img7.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:30	31903/31903	---M--	200	added ('OK')	image/jpeg	etag:%227c9f-392cccc145440%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img8.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img8.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:31	19465/19465	---M--	200	added ('OK')	image/jpeg	etag:%224c09-392cca452b780%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img11.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img11.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:31	29147/29147	---M--	200	added ('OK')	image/jpeg	etag:%2271db-392cccd26fcc0%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img9.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img9.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:31	26068/26068	---M--	200	added ('OK')	image/jpeg	etag:%2265d4-392cca546db80%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img10.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img10.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:31	2974/2974	---M--	200	added ('OK')	image/jpeg	etag:%22b9e-392cca64a41c0%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img12.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img12.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:33	13406/13406	---M--	200	added ('OK')	image/jpeg	etag:%22345e-392cca6e2d840%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img13.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img13.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:33	20035/20035	---M--	200	added ('OK')	image/jpeg	etag:%224e43-392cca7b877c0%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img14.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img14.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:35	13948/13948	---M--	200	added ('OK')	image/jpeg	etag:%22367c-392ccc10d7400%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img15.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img15.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:37	26182/26182	---M--	200	added ('OK')	image/jpeg	etag:%226646-392cca9547480%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img16.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img16.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:39	14507/14507	---M--	200	added ('OK')	image/jpeg	etag:%2238ab-392cca9fc4d40%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img17.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img17.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:39	14045/14045	---M--	200	added ('OK')	image/jpeg	etag:%2236dd-392ccaab36840%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img18.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img18.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:43	28002/28002	---M--	200	added ('OK')	image/jpeg	etag:%226d62-392ccd04071c0%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img19.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img19.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:45	28914/28914	---M--	200	added ('OK')	image/jpeg	etag:%2270f2-392ccce39a540%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img20.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img20.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:47	27705/27705	---M--	200	added ('OK')	image/jpeg	etag:%226c39-392ccacba34c0%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img21.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img21.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:49	26443/26443	---M--	200	added ('OK')	image/jpeg	etag:%22674b-392ccadbd9b00%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img22.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img22.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:53	27882/27882	---M--	200	added ('OK')	image/jpeg	etag:%226cea-392cccf3d0b80%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img23.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img23.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:53	3857/3857	---M--	200	added ('OK')	image/jpeg	etag:%22f11-392ccaf0d4c80%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img25.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img25.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:53	26603/26603	---M--	200	added ('OK')	image/jpeg	etag:%2267eb-392ccaeb1bf00%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img24.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img24.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:55	19603/19603	---M--	200	added ('OK')	image/jpeg	etag:%224c93-392ccafe2ec00%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img26.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img26.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:57	20457/20457	---M--	200	added ('OK')	image/jpeg	etag:%224fe9-392ccb0a94940%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img27.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img27.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:57	5295/5295	---M--	200	added ('OK')	image/jpeg	etag:%2214af-392ccb1141900%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img28.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img28.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:48:59	31263/31263	---M--	200	added ('OK')	image/jpeg	etag:%227a1f-392ccb23603c0%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img29.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img29.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:03	3821/3821	---M--	200	added ('OK')	image/jpeg	etag:%22eed-392ccb479d940%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img31.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img31.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:03	30025/30025	---M--	200	added ('OK')	image/jpeg	etag:%227549-392ccb40f0980%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img30.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img30.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:03	12921/12921	---M--	200	added ('OK')	image/jpeg	etag:%223279-392ccb5126fc0%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img32.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img32.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:05	23068/23068	---M--	200	added ('OK')	image/jpeg	etag:%225a1c-392ccb5f75180%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img33.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img33.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:07	19027/19027	---M--	200	added ('OK')	image/jpeg	etag:%224a53-392ccb6bdaec0%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img34.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img34.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:07	4009/4009	---M--	200	added ('OK')	image/jpeg	etag:%22fa9-392ccb7287e80%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img35.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img35.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:07	4053/4053	---M--	200	added ('OK')	image/jpeg	etag:%22fd5-392ccb7840c00%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img36.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img36.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:08	5260/5260	---M--	200	added ('OK')	image/jpeg	etag:%22148c-392ccb7eedbc0%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img37.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img37.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:09	7373/7373	---M--	200	added ('OK')	image/jpeg	etag:%221ccd-392ccb868edc0%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img38.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img38.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:10	8827/8827	---M--	200	added ('OK')	image/jpeg	etag:%22227b-392ccb8f24200%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img39.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img39.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:11	14399/14399	---M--	200	added ('OK')	image/jpeg	etag:%22383f-392ccbb0850c0%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img40.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img40.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:14	31434/31434	---M--	200	added ('OK')	image/jpeg	etag:%227aca-392ccbc2a3b80%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img41.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img41.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:15	5311/5311	---M--	200	added ('OK')	image/jpeg	etag:%2214bf-392ccbc950b40%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img42.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img42.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:17	5456/5456	---M--	200	added ('OK')	image/jpeg	etag:%221550-392ccbe310800%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img44.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img44.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:17	31973/31973	---M--	200	added ('OK')	image/jpeg	etag:%227ce5-392ccbdb6f600%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img43.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img43.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:19	6888/6888	---M--	200	added ('OK')	image/jpeg	etag:%221ae8-392ccbf43b080%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img46.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img46.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:19	11005/11005	---M--	200	added ('OK')	image/jpeg	etag:%222afd-392ccbec99e80%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img45.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img45.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:23	13745/13745	---M--	200	added ('OK')	image/jpeg	etag:%2235b1-392cca8510e40%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img48.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img48.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:23	3481/3481	---M--	200	added ('OK')	image/jpeg	etag:%22d99-392ccc17843c0%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img49.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img49.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:23	34101/34101	---M--	200	added ('OK')	image/jpeg	etag:%228535-392ccc0659b40%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img47.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img47.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:23	9907/9907	---M--	200	added ('OK')	image/jpeg	etag:%2226b3-392ccc27baa00%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img50.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img50.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:27	4980/4980	---M--	200	added ('OK')	image/jpeg	etag:%221374-392ccc4086480%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img52.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img52.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:27	31060/31060	---M--	200	added ('OK')	image/jpeg	etag:%227954-392ccc39d94c0%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img51.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img51.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
13:49:29	30742/30742	---M--	200	added ('OK')	image/jpeg	etag:%227816-392ccc51b0d00%22	http://www.vijaymukhi.com/documents/books/vsnet/chap1img/img53.jpg	sub/www.vijaymukhi.com/documents/books/vsnet/chap1img/img53.jpg	(from http://www.vijaymukhi.com/documents/books/vsnet/chap1.htm)
